# Time Picea Larix Shrub Sphagnum_hum Sphagnum_hol water_table
9.091780821917796018e+00 -3.881655325830991043e-01 1.407557954777396647e+00 2.521626416125918313e-01 -1.413846689652504818e-01 2.898127300885992019e-01 2.215121913286048350e-01
9.094520547945194267e+00 -3.881739065742623174e-01 1.413468560962194864e+00 2.569078082646607530e-01 -1.402955025467620964e-01 2.918560199109195841e-01 2.207184203069952333e-01
9.097260273972592515e+00 -3.881834098625107643e-01 1.418678619812995700e+00 2.612810261192893835e-01 -1.392253883938552594e-01 2.939070605222449672e-01 2.199689461849465566e-01
9.099999999999990763e+00 -3.881939864447979671e-01 1.423263203427351575e+00 2.653188362985411386e-01 -1.381756445284079426e-01 2.959622477806937435e-01 2.192481560386227157e-01
9.102739726027387235e+00 -3.882064273415759548e-01 1.427286683106377740e+00 2.690529836830232169e-01 -1.371454276148862672e-01 2.980172735940919138e-01 2.185474669175593854e-01
9.105479452054785483e+00 -3.882195180757327946e-01 1.430804714850118398e+00 2.725112399282061948e-01 -1.361376619071247851e-01 3.000690814953739238e-01 2.177735139835773603e-01
9.108219178082183731e+00 -3.882334031407449482e-01 1.433866370657023603e+00 2.757184770902199600e-01 -1.351542927077041822e-01 3.021206855442067352e-01 2.166019608850850431e-01
9.110958904109581979e+00 -3.882490117919037975e-01 1.436516744668817180e+00 2.786981898705335192e-01 -1.342032118360521054e-01 3.041770010780225908e-01 2.147549872863995235e-01
9.113698630136978451e+00 -3.882665465987195641e-01 1.438796195679867607e+00 2.814716955901903628e-01 -1.333004240710831956e-01 3.062404073175293284e-01 2.125997303535219485e-01
9.116438356164376700e+00 -3.882857511453525756e-01 1.440740708990918106e+00 2.840581725249882727e-01 -1.324552472543599757e-01 3.083108625995477081e-01 2.101900844783522737e-01
9.119178082191774948e+00 -3.883063633952051341e-01 1.442382568506186846e+00 2.864749751181035475e-01 -1.316618848670929043e-01 3.103835876060139221e-01 2.076125037155406861e-01
9.121917808219173196e+00 -3.883287553517378310e-01 1.443750919560784496e+00 2.887378929538549910e-01 -1.309136009865015660e-01 3.124614142199523825e-01 2.049552325996178981e-01
9.124657534246569668e+00 -3.883533270757261180e-01 1.444872225243883257e+00 2.908613661953078355e-01 -1.302053206246701622e-01 3.145439067401241684e-01 2.022493917197064339e-01
9.127397260273967916e+00 -3.883797360601167759e-01 1.445770647844551560e+00 2.928586743751566135e-01 -1.295246888636332472e-01 3.166256964256395912e-01 1.995187738312015069e-01
9.130136986301366164e+00 -3.884067440591770226e-01 1.446468381825784189e+00 2.947420915111782502e-01 -1.288507051133011561e-01 3.187074163930933013e-01 1.967267895597331062e-01
9.132876712328764413e+00 -3.884347097227829337e-01 1.446985923826874521e+00 2.965230217022647441e-01 -1.281953743906841248e-01 3.207925299751934745e-01 1.937093605405689478e-01
9.135616438356160884e+00 -3.884648105304089882e-01 1.447342313198843433e+00 2.982121167414839569e-01 -1.275905172599537951e-01 3.228855249133201211e-01 1.890834959766234669e-01
9.138356164383559133e+00 -3.884965895966186467e-01 1.447555330641471905e+00 2.998193770634145494e-01 -1.270269197759356927e-01 3.249797966533384819e-01 1.842786499059153871e-01
9.141095890410957381e+00 -3.885290174120352158e-01 1.447641681624478815e+00 3.013542412264049175e-01 -1.264870109582931224e-01 3.270699967186980195e-01 1.794159011134594528e-01
9.143835616438355629e+00 -3.885618476124370058e-01 1.447617145501427283e+00 3.028256651950970157e-01 -1.259720915736383950e-01 3.291629552821038751e-01 1.747380897410039380e-01
9.146575342465752101e+00 -3.885950147617809880e-01 1.447496688972013335e+00 3.042421770609280429e-01 -1.254872951258606539e-01 3.312688983682152144e-01 1.701323449828003598e-01
9.149315068493150349e+00 -3.886287234478592034e-01 1.447293471496186701e+00 3.056112775031408768e-01 -1.250304378119999893e-01 3.333877235832327646e-01 1.655051414588696312e-01
9.152054794520548597e+00 -3.886639579263417854e-01 1.447018561812799531e+00 3.069392656280045539e-01 -1.246068486966692007e-01 3.355157272374950095e-01 1.608003268446768497e-01
9.154794520547946846e+00 -3.887010389246408071e-01 1.446682533219449063e+00 3.082321735781363148e-01 -1.242221674856599095e-01 3.376438336105511140e-01 1.561158210926009704e-01
9.157534246575343317e+00 -3.887402031911146305e-01 1.446295649738635891e+00 3.094958704867047383e-01 -1.238751454266504293e-01 3.397652302836478011e-01 1.514722564525060045e-01
9.160273972602741566e+00 -3.887808551017170045e-01 1.445867916084585536e+00 3.107360891384499113e-01 -1.235641537740422014e-01 3.418819172182521737e-01 1.467995757193035766e-01
9.163013698630139814e+00 -3.888221054606914584e-01 1.445409136574864473e+00 3.119584544727912467e-01 -1.232801721125629940e-01 3.439983734027035056e-01 1.420602803013991944e-01
9.165753424657538062e+00 -3.888639297632772163e-01 1.444928960107540572e+00 3.131685102368597651e-01 -1.230204260044268361e-01 3.461213800870982515e-01 1.373102551549228167e-01
9.168493150684934534e+00 -3.889065466039703933e-01 1.444436929981935069e+00 3.143717451077470137e-01 -1.227756307046869721e-01 3.482489654336322626e-01 1.325329543004910571e-01
9.171232876712332782e+00 -3.889505665855349514e-01 1.443941867779373389e+00 3.155732340525187474e-01 -1.225588011239532732e-01 3.503740686211952449e-01 1.278281337599758427e-01
9.173972602739731030e+00 -3.889953015571526174e-01 1.443446781285139258e+00 3.167747103592988278e-01 -1.223784185888721066e-01 3.524801239397150621e-01 1.238595140463410738e-01
9.176712328767129279e+00 -3.890411464594226154e-01 1.442951694744494473e+00 3.179761866901186784e-01 -1.222322183286823627e-01 3.545555363740523491e-01 1.205811558342677198e-01
9.179452054794525750e+00 -3.890886917223705388e-01 1.442456608589088862e+00 3.191776628233040092e-01 -1.221166517228476078e-01 3.566013179708338310e-01 1.175280962598688195e-01
9.182191780821923999e+00 -3.891385546808363571e-01 1.441961521329475637e+00 3.203791383007670301e-01 -1.220213654864753389e-01 3.586219279229548307e-01 1.145752046661426826e-01
9.184931506849322247e+00 -3.891898696020664183e-01 1.441466435397550594e+00 3.215806150481727022e-01 -1.219418831203490233e-01 3.606151629515207402e-01 1.116551474713042419e-01
9.187671232876709837e+00 -3.892424356527840468e-01 1.440971348635587734e+00 3.227820908153736235e-01 -1.218710831785169008e-01 3.625833649124331481e-01 1.088116926423595004e-01
9.190410958904097427e+00 -3.892968787762646765e-01 1.440476264140594820e+00 3.239835668209252728e-01 -1.218019561852340948e-01 3.645306283926559865e-01 1.060674701164291273e-01
9.193150684931495675e+00 -3.893535421685820896e-01 1.439981177517669630e+00 3.251850432422751513e-01 -1.217341424508327219e-01 3.664523757332328047e-01 1.034360901660584670e-01
9.195890410958893924e+00 -3.894123574517695530e-01 1.439486091200890661e+00 3.263865190325696553e-01 -1.216705042764020667e-01 3.683490646869478913e-01 1.009062501696026543e-01
9.198630136986290395e+00 -3.894731893657706334e-01 1.438991003747638553e+00 3.275879951284038083e-01 -1.216118451235167347e-01 3.702242575358752896e-01 9.843748932797906359e-02
9.201369863013688644e+00 -3.895358626073914254e-01 1.438495917569879490e+00 3.287894714296176746e-01 -1.215617269303714276e-01 3.720801378802762738e-01 9.601055349561798957e-02
9.204109589041086892e+00 -3.896001786502570896e-01 1.438000831835184679e+00 3.299909476423825705e-01 -1.215247403765488399e-01 3.739154021989830046e-01 9.359910883536914916e-02
9.206849315068485140e+00 -3.896654272700617039e-01 1.437505747482752394e+00 3.311924232062337103e-01 -1.214985199951279793e-01 3.757383162030811796e-01 9.120444354470010062e-02
9.209589041095881612e+00 -3.897327507354393372e-01 1.437010660826112840e+00 3.323939001207937283e-01 -1.214876665333021188e-01 3.775401101351387179e-01 8.832826333442779509e-02
9.212328767123279860e+00 -3.898020042663707385e-01 1.436515573415212854e+00 3.335953762149782009e-01 -1.214859655816642042e-01 3.793217596157811844e-01 8.555496075451729521e-02
9.215068493150678108e+00 -3.898730042727480694e-01 1.436020487045672978e+00 3.347968518267388505e-01 -1.214937517346900003e-01 3.810831571895966774e-01 8.269933549455635302e-02
9.217808219178076357e+00 -3.899449955261906631e-01 1.435525402100691128e+00 3.359983276149926534e-01 -1.215134384056164446e-01 3.828277572264893180e-01 7.975602737691234179e-02
9.220547945205472828e+00 -3.900176808173461684e-01 1.435030314184938316e+00 3.371998033774635251e-01 -1.215518826690287074e-01 3.845574148480466192e-01 7.675006346571851268e-02
9.223287671232871077e+00 -3.900914437066401730e-01 1.434535228609894908e+00 3.384012799084586964e-01 -1.216093699013823803e-01 3.862718380709345145e-01 7.368458438809284694e-02
9.226027397260269325e+00 -3.901666818124466807e-01 1.434040143074988283e+00 3.396027559470155555e-01 -1.216950863618459777e-01 3.879698333312003866e-01 7.056645601319549987e-02
9.228767123287667573e+00 -3.902434081059766302e-01 1.433545057641673504e+00 3.408042320916687684e-01 -1.218049755288385938e-01 3.896517962164472992e-01 6.740121288353545514e-02
9.231506849315064045e+00 -3.903219169077348782e-01 1.433049972638711145e+00 3.420057086864921603e-01 -1.219433835588429466e-01 3.913159128835168032e-01 6.416441828614678766e-02
9.234246575342462293e+00 -3.904015857812718759e-01 1.432554886807305472e+00 3.432071844146656336e-01 -1.221003319724805608e-01 3.929659154504962504e-01 6.078760190423445481e-02
9.236986301369860541e+00 -3.904817676184469399e-01 1.432059799998002259e+00 3.444086604894241455e-01 -1.222731445414132756e-01 3.946046391382417862e-01 5.737686796899450076e-02
9.239726027397258790e+00 -3.905628683131674994e-01 1.431564713426354940e+00 3.456101369310115579e-01 -1.224582351408003006e-01 3.962314527079260906e-01 5.395361108249719512e-02
9.242465753424655261e+00 -3.906458231362680555e-01 1.431069625930629474e+00 3.468116129368550293e-01 -1.226505860571649037e-01 3.978420480741552412e-01 5.046428768964877215e-02
9.245205479452053510e+00 -3.907304053258213727e-01 1.430574539594211547e+00 3.480130889152083795e-01 -1.228503125824602221e-01 3.994370175550342461e-01 4.712205336714481857e-02
9.247945205479451758e+00 -3.908156067353514840e-01 1.430079453681313728e+00 3.492145650561585546e-01 -1.230556788114869210e-01 4.010229925089990877e-01 4.375723025585216697e-02
9.250684931506850006e+00 -3.909019566500464560e-01 1.429584366969476772e+00 3.504160410593891162e-01 -1.232716191608561607e-01 4.025937175814836566e-01 4.040840477364390088e-02
9.253424657534246478e+00 -3.909900425948187874e-01 1.429089278174450861e+00 3.516175175150623167e-01 -1.234980500514988450e-01 4.041488968449944985e-01 3.697366473712059703e-02
9.256164383561644726e+00 -3.910792155998087383e-01 1.428594192811769803e+00 3.528189926298175849e-01 -1.237349859463651863e-01 4.056911414224878554e-01 3.350484704607070707e-02
9.258904109589042974e+00 -3.911704313497637031e-01 1.428099107614555940e+00 3.540204686228213826e-01 -1.239898643550727958e-01 4.072161763757953246e-01 3.004966368887254310e-02
9.261643835616441223e+00 -3.912635908169129761e-01 1.427604021538355861e+00 3.552219449438034915e-01 -1.242676591579810197e-01 4.087228659486849547e-01 2.655260289866103254e-02
9.264383561643837695e+00 -3.913585637143916496e-01 1.427108935723938599e+00 3.564234218444830016e-01 -1.245665950465776328e-01 4.102088381021979369e-01 2.299592193058086140e-02
9.267123287671235943e+00 -3.914549856093698654e-01 1.426613850205310730e+00 3.576248979668693595e-01 -1.248822010446240804e-01 4.116737143610312843e-01 1.941049394240887058e-02
9.269863013698634191e+00 -3.915529449153654085e-01 1.426118764948584250e+00 3.588263742204895190e-01 -1.252130196633225445e-01 4.131201969553413011e-01 1.588878119682198692e-02
9.272602739726032439e+00 -3.916526694595789948e-01 1.425623677659248356e+00 3.600278505762206649e-01 -1.255647130685297874e-01 4.145520920051454783e-01 1.250690723177412013e-02
9.275342465753428911e+00 -3.917540939414563272e-01 1.425128590426581576e+00 3.612293273648535807e-01 -1.259379778084059598e-01 4.159684636285552184e-01 9.233215388310454450e-03
9.278082191780827159e+00 -3.918573263753482028e-01 1.424633504750429269e+00 3.624308034039289694e-01 -1.263280101075060502e-01 4.173700645060168801e-01 6.035135811540233951e-03
9.280821917808225407e+00 -3.919620792398650910e-01 1.424138419340110540e+00 3.636322798759667463e-01 -1.267328188659418153e-01 4.187562960419338731e-01 2.898981076271588131e-03
9.283561643835623656e+00 -3.920675475963896206e-01 1.423643335222248396e+00 3.648337562157621394e-01 -1.271411121001120859e-01 4.201335394031288084e-01 -2.577642143718447730e-04
9.286301369863021904e+00 -3.921735629065968287e-01 1.423148247888689655e+00 3.660352321790456553e-01 -1.275523366075289045e-01 4.215032864600244955e-01 -3.441401469432195121e-03
9.289041095890418376e+00 -3.922805949670532533e-01 1.422653159841912762e+00 3.672367083648939157e-01 -1.279738024651085881e-01 4.228629275282546063e-01 -6.646991496312972154e-03
9.291780821917816624e+00 -3.923895506491905660e-01 1.422158073219451202e+00 3.684381848543094029e-01 -1.284135315136065991e-01 4.242083607416563540e-01 -9.889505720773664535e-03
9.294520547945214872e+00 -3.925003111552282653e-01 1.421662985606869656e+00 3.696396612097342382e-01 -1.288662274640349492e-01 4.255398470295542745e-01 -1.310199482676352965e-02
9.297260273972613120e+00 -3.926129541620854146e-01 1.421167898368315141e+00 3.708411373214896001e-01 -1.293319424624826408e-01 4.268574606213449973e-01 -1.631220370537170630e-02
